"Tweet Id","Tweet URL","Tweet Posted Time (UTC)","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location",Lat,Long,"Tweet Language","User Id",Name,"Screen Name","User Bio","Verified or Non-Verified","Profile URL","Protected or Non-protected","User Followers","User Following","User Account Creation Date"
"""1229492350768029697""",https://twitter.com/alexengwete/status/1229492350768029697,"17 Feb 2020 19:46:33","Deux avions-cargo affrétés par les USA pour évacuer 328 Américains du navire de croisière #DiamondPrincess en quarantaine à Yokohama due au #coronavirus ont atterri dimanche à la Base Aérienne Travis en Californie: 14 des évacués sont infectés.
https://t.co/VqownT1V9Z https://t.co/0WlQIlQoEK",Tweet,"Twitter for iPad",1,0,"Washington DC and Kinshasa DRC",,,French,"""16077540""",alexengwete,alexengwete,"RT sometimes an endorsement",Non-Verified,https://twitter.com/alexengwete,Non-Protected,1124,3043,"01 Sep 2008 04:33:03"
"""1229492350394785793""",https://twitter.com/HighNoonMedia/status/1229492350394785793,"17 Feb 2020 19:46:33","No matter who your stakeholders are, they need to hear from you #PIO, about #COVID19 now. Hand washing is a great place to start. Build confidence now, so they will trust you when it counts. #Comms #Police #BackTheBlue #CrisisCommunications #Crisis https://t.co/2n1cVOKDYq https://t.co/JoEJ1uv0so",Tweet,"Twitter Web App",0,0,"Birmingham, AL",,,English,"""19362485""","High Noon Media Services",HighNoonMedia,"Public relations, crisis communications, PIO support and media training for law enforcement. Local-State-Federal. 
GSA Approved.",Non-Verified,https://twitter.com/HighNoonMedia,Non-Protected,525,3708,"22 Jan 2009 21:26:40"
"""1229492318962581506""",https://twitter.com/RuudWedding/status/1229492318962581506,"17 Feb 2020 19:46:26","#COVIDー19 #COVID19 -- My response to #WHO: 'manageable'? You are only able to do that when you know who's carrying the virus. There are still large numbers of people from whom we don't know. Again a premature statement by the #UN https://t.co/h8CodCVUmA",Tweet,"Twitter for Android",0,1,Netherlands,,,English,"""215530058""","Ruud Wedding",RuudWedding,"blunt and upfront but always on the right side of histor. For articles, comments &amp; views visit: https://t.co/pT8MrANEg6 or https://t.co/9LBIwlZA7N",Non-Verified,https://twitter.com/RuudWedding,Non-Protected,174,1,"14 Nov 2010 05:43:31"
"""1229492220635553795""",https://twitter.com/faznet/status/1229492220635553795,"17 Feb 2020 19:46:02","Auf der #LFW2020 zeichnet sich zumindest ein neuer Trend ab: die aufgehübschte Atemschutzmaske. Doch hilft die überhaupt? Wer schön sein will, muss schließlich gesund sein, schreibt @Duerrholz: https://t.co/drHjxsoI6d #coronavirus https://t.co/ukYf7WcJLf",Tweet,Buffer,1,4,"Frankfurt am Main",,,German,"""18047862""","Frankfurter Allgemeine",faznet,"Die wichtigsten Nachrichten des Tages, die besten Faz.net-Artikel und Empfehlungen der Redaktion.

Impressum: https://t.co/UeypcoqdNs
Datenschutz: https://t.co/UBMvMgddMZ",Verified,https://twitter.com/faznet,Non-Protected,545016,296,"11 Dec 2008 14:14:57"
"""1229492215333957632""",https://twitter.com/bitcoinconnect/status/1229492215333957632,"17 Feb 2020 19:46:01","Slowed by the Coronavirus, China Inc. Struggles to Reopen SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x #virus #coronavirus #sars #flu #china #tiktok https://t.co/qLjAmYxthG",Tweet,Clickclickme,0,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229492123885395968""",https://twitter.com/yellingatwind/status/1229492123885395968,"17 Feb 2020 19:45:39","Want to get an old-school fast education on all the latest #coronavirus research? 

Watch Dr. John Campbell on Youtube!

https://t.co/lrnyR5ULuy https://t.co/u6VJdcfskA",Tweet,"Twitter Web App",12,33,,,,English,"""2914808981""","Armchair epidemiologist",yellingatwind,"Mostly #coronavirus #COVID19 because, really, what else matters right now? Stats/risk mgmt/health economics

Obsessively washing my hands. You should too.",Non-Verified,https://twitter.com/yellingatwind,Non-Protected,111,104,"11 Dec 2014 01:25:28"
"""1229492098992398338""",https://twitter.com/circame2/status/1229492098992398338,"17 Feb 2020 19:45:33","#Batman #DC Tom Cotton tales #coronavirus 
https://t.co/MXVron2vaV https://t.co/LTBR3mgTSQ",Tweet,"Twitter Web App",0,0,,,,English,"""2759116184""","circa metwo",circame2,"circa metwo name is circame *backup* due to gmail password verification snafu by twitter

@circame2 is @circame1 *replacement* due to @circa.me pre-existance",Non-Verified,https://twitter.com/circame2,Non-Protected,128,77,"23 Aug 2014 15:15:16"
"""1229492092621262848""",https://twitter.com/lynsey_king/status/1229492092621262848,"17 Feb 2020 19:45:32","When Igahlo comes on the first thing he needs to do to the defender who picks him up is cough... he’ll shit himself #coronavirus #mufc https://t.co/eiqP5jAw0X",Tweet,"Twitter for iPhone",0,2,"Dublin City, Ireland",,,English,"""111904743""","Lynsey king",lynsey_king,,Non-Verified,https://twitter.com/lynsey_king,Non-Protected,232,227,"06 Feb 2010 15:00:07"
"""1229492066490691586""",https://twitter.com/bitcoinconnect/status/1229492066490691586,"17 Feb 2020 19:45:26","What do you call the disease caused by the novel coronavirus? Covid-19 SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #china #trump https://t.co/2hI7XsSVYq https://t.co/769HedrYLX",Tweet,Clickclickme,0,0,,,,English,"""306127388""","All Express News",bitcoinconnect,,Non-Verified,https://twitter.com/bitcoinconnect,Non-Protected,1047,0,"27 May 2011 10:13:30"
"""1229492049268752384""",https://twitter.com/XHNews/status/1229492049268752384,"17 Feb 2020 19:45:22","China will ultimately win battle against #COVID19: BMW China chief #coronavirus https://t.co/k2Wn6AiSk9 https://t.co/stvl0SEOxZ",Tweet,"China Xinhua News",23,108,"Headquartered in Beijing, PRC",,,English,"""487118986""","China Xinhua News",XHNews,"China insight, global view.
Top science news: @xhscitech | Amazing China: @XinhuaTravel | Latest sport news: @xhsports | Aerial photos &amp; videos: @FlyOverChina",Verified,https://twitter.com/XHNews,Non-Protected,12628860,63,"09 Feb 2012 01:10:18"
"""1229492035872317443""",https://twitter.com/aliceeramosss/status/1229492035872317443,"17 Feb 2020 19:45:18","#Epidemiólogos de todo el mundo se reúnen en Beijing para abordar el #coronavirus
La reunión se celebra cuando el número de víctimas de la epidemia de neumonía viral ha aumentado en #China continental hasta los 1.775 muertos https://t.co/ZnlDIgkHLE",Tweet,"Twitter for Android",0,0,,,,Spanish,"""1228419025589411840""","Alice Ramos",aliceeramosss,"Me encanta la naturaleza, los animales, la pintura, la fotografía y el baile. Defiendo los derechos humanos y la libertad de los pueblos oprimidos...",Non-Verified,https://twitter.com/aliceeramosss,Non-Protected,33,44,"14 Feb 2020 20:42:07"
"""1229491998106640384""",https://twitter.com/DeedeeKIRO7/status/1229491998106640384,"17 Feb 2020 19:45:09","BREAKING: just got new photos of the flight that evacuated US passengers from the Diamond Princess cruise ship. Check out the #COVID19 #coronavirus quarantine section. 

People are at bases in CA &amp; TX now. Officials just announced 13 are at national quarantine ctr in Omaha NE. https://t.co/WFrj8Ar65U",Tweet,"Twitter for iPhone",52,56,"Seattle, WA",,,English,"""49410204""","Deedee Sun",DeedeeKIRO7,"Reporter @KIRO7 | CBS Seattle! Boston University alum &amp; midwestern girl at heart. Have a story? dsun@kiro7.com",Verified,https://twitter.com/DeedeeKIRO7,Non-Protected,2862,934,"21 Jun 2009 19:58:45"
"""1229491986874413056""",https://twitter.com/starrysky4MJ/status/1229491986874413056,"17 Feb 2020 19:45:07","#Coronavirus #China Volunteers rush to help pets trapped in locked-down #Wuhan !! There are at least 20,000 to 30,000 animals trapped in people’s homes since Wuhan went into lockdown, the head of a local animal rescue center said. https://t.co/0gYY6LLUT8 https://t.co/6L95qpHchG",Tweet,"Twitter Web App",0,0,,,,English,"""82092954""","Tina Becker",starrysky4MJ,"❤ It'ѕ αℓℓ ғσя ℓ.σ.ν.є ❤",Non-Verified,https://twitter.com/starrysky4MJ,Non-Protected,4257,4415,"13 Oct 2009 13:23:53"
"""1229491985226063873""",https://twitter.com/FomentTreball/status/1229491985226063873,"17 Feb 2020 19:45:06","#Economia: l'FMI, @FMInoticias, alerta que el #coronavirus pot reduir dues dècimes al #PIB mundial, via @expansioncom https://t.co/f0JodMe9T2",Tweet,"Twitter Web App",1,0,Barcelona,,,Catalan,"""242690085""","Foment del Treball Nacional",FomentTreball,"Som una organització que representa els empresaris i la potent indústria catalana.

Altres perfils a @FomentUP @FOMENTPRL @Forum_PRL @Foro_RRHH @fomentformacio",Verified,https://twitter.com/FomentTreball,Non-Protected,9057,945,"25 Jan 2011 10:59:52"
"""1229491981274972165""",https://twitter.com/albertopgimenez/status/1229491981274972165,"17 Feb 2020 19:45:05","La farmacia de mi barrio... #coronavirus https://t.co/sP02joNWu0",Tweet,"Twitter for Android",0,0,Madrid,,,Spanish,"""227040723""","Alberto PérezGiménez 💚",albertopgimenez,"Periodista.Subdirector de El Confidencial desde 2011.Antes, 24 años en ABC.Jurado del Premio Cirilo Rodríguez. De Madrid y madridista.",Non-Verified,https://twitter.com/albertopgimenez,Non-Protected,3995,840,"15 Dec 2010 19:15:19"
"""1229491893462945793""",https://twitter.com/JessacaMiranda/status/1229491893462945793,"17 Feb 2020 19:44:44","#coronavirus @realDonaldTrump @JohnCena @justinbieber @WweBlowout #RuthlessAggression #SmackDownOnFox https://t.co/wmARFy8ejj https://t.co/P5l1gN5AEQ",Tweet,"Twitter for Android",1,0,"Los Angeles, CA",,,,"""1511734141""","jessaca miranda",JessacaMiranda,"God Bless America.",Non-Verified,https://twitter.com/JessacaMiranda,Non-Protected,4,54,"12 Jun 2013 21:48:29"
"""1229491877038239744""",https://twitter.com/Salud_CZ8/status/1229491877038239744,"17 Feb 2020 19:44:40","#Guayaquil I En unidad educativa Vicente Rocafuerte se informó a los asistentes sobre medidas preventivas contra el #Coronavirus #PrevenciónEsSalud #MSPdeTodosyParaTodos https://t.co/v3b3q9Hjju",Tweet,"Twitter for iPhone",12,8,"Guayaquil - Ecuador",,,Spanish,"""325756456""","Coordinación Zonal 8",Salud_CZ8,"Cuenta oficial de Twitter de la Coordinación Zonal de Salud 8 (Guayaquil, Durán y Samborondón)",Non-Verified,https://twitter.com/Salud_CZ8,Non-Protected,16229,409,"28 Jun 2011 20:28:13"
"""1229491866514739200""",https://twitter.com/SolihullSunny/status/1229491866514739200,"17 Feb 2020 19:44:38","The sick regime and its truth #coronavirus #Coronavirustruth #coronaviruswuhan 
@DVATW @KTHopkins @naomi2009 https://t.co/XitgjXLxJQ",Tweet,"Twitter for iPhone",0,0,,,,English,"""1162426407890378752""",SunnySolihull,SolihullSunny,,Non-Verified,https://twitter.com/SolihullSunny,Non-Protected,4,40,"16 Aug 2019 18:10:44"
"""1229491853763977216""",https://twitter.com/AfterBiz/status/1229491853763977216,"17 Feb 2020 19:44:35","Au programme dès 22h

➡Les défis du Ministère de la Santé
➡Municipales 2020 : Agnès #Buzyn victime de “cybersquatting""
➡#Zuckerberg : opération de charme à Bruxelles
➡Mesurer l’impact business du #coronavirus

À tout à l'heure #AfterBiz https://t.co/Qd0rP6GxyR",Tweet,"Twitter Web App",0,1,"Paris, France",,,French,"""793620638""","After Business",AfterBiz,"22h-minuit sur @BFMBusiness - #AfterBiz, ce que le business a fait de sa journée, avec @Stephcoleau",Non-Verified,https://twitter.com/AfterBiz,Non-Protected,10941,193,"31 Aug 2012 11:03:06"
"""1229491846830837762""",https://twitter.com/Burhansahbudak/status/1229491846830837762,"17 Feb 2020 19:44:33","çinliler domuzları toplu halde yakmaya başlamış #Coronavirus https://t.co/xpmasoAqyR",Tweet,"Twitter for Android",7,21,"Van, Türkiye",,,Turkish,"""934358648272359430""",Burhan-Amin,Burhansahbudak,"Another no TURKEY☝
All Muslims are brothers

ALLAH KATINDA DİN İSLAM'DIR  (ELHAMDÜLİLLAH)",Non-Verified,https://twitter.com/Burhansahbudak,Non-Protected,1854,1274,"25 Nov 2017 09:50:36"
"""1229491838500909057""",https://twitter.com/coronavirusblog/status/1229491838500909057,"17 Feb 2020 19:44:31","Coronavirus Updates: U.S. Allows Infected Americans from Cruise Ship to Return
https://t.co/xdioRIWoJU

#coronavirus #Coronavirius #COVIDー19 #CoronavirusChino #Coronavirustruth #coronaviruskenya #coronavirusus #coronavirusupdate #CoronavirusWho #CORONAVIRUSENFRANCE #BlastInAs https://t.co/Zslzlmmq7d",Tweet,"Twitter for Android",0,0,"Indi, India",,,English,"""1486891344""","Rakesh Khudia",coronavirusblog,journalist,Non-Verified,https://twitter.com/coronavirusblog,Non-Protected,1,51,"06 Jun 2013 05:30:32"
"""1229491831269883905""",https://twitter.com/ACN_Chile/status/1229491831269883905,"17 Feb 2020 19:44:30","Por estos días en que las noticias de #China sólo hablan de #coronavirus, queremos mostrarles el testimonio de una Iglesia viva y joven que crece a pesar de la persecución. https://t.co/k3p1CF6Y4z https://t.co/WoPjr5dN3c",Tweet,"Twitter for Android",0,0,Chile,,,Spanish,"""2282267281""","ACN Chile",ACN_Chile,"Apoyamos a la Iglesia perseguida y necesitada en el mundo.",Non-Verified,https://twitter.com/ACN_Chile,Non-Protected,1263,1247,"08 Jan 2014 15:03:16"
"""1229491821333614592""",https://twitter.com/SamanthaSAS/status/1229491821333614592,"17 Feb 2020 19:44:27","Whoever u think this could be 
Deep State Depopulationists
WHO
CDC
Event 201 players
&amp; #FakeNews propagandists
Moveover Nostradamus Simpson’s shockingly always r ahead of the curve w/their predictions
#Wuhan #Coronavirustruth #coronavirus #CoronaOutbreak
 https://t.co/e3vzhICRP7",Tweet,"Twitter for iPhone",2,1,USA,,,English,"""30116368""",🇺🇸❤️🙏🏻GodBless&amp;ProtectUs🙏❤️🇺🇸,SamanthaSAS,"Patriot MAGA Radio Likes: independent news sources people passionately protecting us Dislikes: fake news An American citizen fully using my Free Speech rights",Non-Verified,https://twitter.com/SamanthaSAS,Non-Protected,2321,4413,"10 Apr 2009 01:06:28"
"""1229491771027021824""",https://twitter.com/2Runrunblue/status/1229491771027021824,"17 Feb 2020 19:44:15","truth⬇️ use your eyes🙏#ChinaCoronaVirus #anticcp #CCPChina #coronavirus #WuhanCoronavirusOutbreak 

 https://t.co/ZT9ynptZJg",Tweet,"Twitter for iPhone",10,8,"United States",,,English,"""1134913401505734656""",runrunblue（no.2）,2Runrunblue,"⚠️没有共产党才有新中国！ Without the Chinese Communist Party, There is a new China！坚定支持郭文贵先生的爆料革命！Mr. Guo Wengui has my full support♥️",Non-Verified,https://twitter.com/2Runrunblue,Non-Protected,1556,400,"01 Jun 2019 20:03:35"
"""1229491769387212803""",https://twitter.com/HighNoonMedia/status/1229491769387212803,"17 Feb 2020 19:44:15","#PIO #Comms Message your stakeholders on #COVID19 today. Wash your hands while humming the tune ""Happy Birthday""..that's about the right amount of time. Soap &amp; Water. https://t.co/2n1cVOKDYq #Police #BackTheBlue #EmergencyManagement https://t.co/kn4p32UEsd",Tweet,"Twitter Web App",1,1,"Birmingham, AL",,,English,"""19362485""","High Noon Media Services",HighNoonMedia,"Public relations, crisis communications, PIO support and media training for law enforcement. Local-State-Federal. 
GSA Approved.",Non-Verified,https://twitter.com/HighNoonMedia,Non-Protected,525,3708,"22 Jan 2009 21:26:40"
"""1229491749870960640""",https://twitter.com/colleenmmcg/status/1229491749870960640,"17 Feb 2020 19:44:10","Subscribe to my only fans to see all of mt exclusive content - https://t.co/HoWgBRN22G #bitcoin #China #coronavirus #GiveCreditsToZildBenitez #HOBIUARY #JhopeBirthday #MondayMorning #MondayVibes #MondayMood https://t.co/DoroNo9nj2",Tweet,"Twitter for iPhone",1,16,"Los Angeles, CA",,,English,"""383535992""","Colleen McGinniss",colleenmmcg,"Published model and astrophysicist",Non-Verified,https://twitter.com/colleenmmcg,Non-Protected,793,168,"02 Oct 2011 02:12:09"
"""1229491749703356418""",https://twitter.com/Jamie1444/status/1229491749703356418,"17 Feb 2020 19:44:10","Forgot to mention before that twitter shadowbanned my tweet mentioning #coronavirus and g3matr1@ for a few days. They done the same to my account last year for MONTHS(!) for exposing vaccines with g3matr1@. If you're about revealing truth just remember Twitter is not your friend! https://t.co/dGmAPjLPwd",Tweet,"Twitter Web App",0,1,"London, England",,,English,"""149550956""",Jamie,Jamie1444,"Sometimes I feel like I'm Joe Bauers 😂

''Serious thinkers are few, and the world is ruled by crude ideas.'' - Carl Lotus Becker",Non-Verified,https://twitter.com/Jamie1444,Non-Protected,117,301,"29 May 2010 15:42:30"
"""1229491730791194624""",https://twitter.com/eris_28/status/1229491730791194624,"17 Feb 2020 19:44:06","El director de los CDC dice que #coronavirus se dirige a EEUU.
Personalmente descubrí una captura de una conversación de una funcionaria de los CDC diciendo que ya tenían 1.000 casos en seguimiento en EEUU, como la fuente no es fiable al 100% no la comparto. https://t.co/P1XozkIFB9",Tweet,"Twitter for Android",0,1,,,,Spanish,"""3374364357""",Juan,eris_28,,Non-Verified,https://twitter.com/eris_28,Non-Protected,281,174,"13 Jul 2015 18:37:24"
"""1229491723144978432""",https://twitter.com/Truth_Broadcast/status/1229491723144978432,"17 Feb 2020 19:44:04","#Coronavirus? You know #EltonJohn gets around, and it causes #Pneumonia... https://t.co/teLIREUleL",Tweet,"Twitter for Android",1,3,"Belly of the Beast",,,English,"""1046862181""","D2NWO - Harry Link",Truth_Broadcast,"Harry Link is the founder of Truth Broadcast Network where he also runs his own broadcast 'Death to the New World Order' as he builds a team of truth activists.",Non-Verified,https://twitter.com/Truth_Broadcast,Non-Protected,282,475,"30 Dec 2012 04:52:43"
"""1229491714135666690""",https://twitter.com/YunaireBill/status/1229491714135666690,"17 Feb 2020 19:44:02","IMF urges all central banks to inject stimulus due to #Coronavirus https://t.co/N49vk0FLAA https://t.co/aTDgR1MvqV",Tweet,"Twitter Web App",0,0,,,,English,"""1225020085481414661""","Bill Yunaire",YunaireBill,"I blend fundamental with technical: Picking core positions based on fundys, and trading around those core positions based on technicals. Been at it since 1998.",Non-Verified,https://twitter.com/YunaireBill,Non-Protected,15,52,"05 Feb 2020 11:35:36"
"""1229491684511297541""",https://twitter.com/MXESPACIOVACIO/status/1229491684511297541,"17 Feb 2020 19:43:55","#COVID19 ⚠️🔗https://t.co/3cZm1Fn9nH https://t.co/v7PASFSxfT",Tweet,"Twitter Web App",0,0,,,,,"""1123749645635788802""","Espacio Vacío",MXESPACIOVACIO,"La historia es cuestionable, la vida cotidiana también.",Non-Verified,https://twitter.com/MXESPACIOVACIO,Non-Protected,9,5,"02 May 2019 00:42:48"
"""1229491675543695360""",https://twitter.com/LindaTangUSA/status/1229491675543695360,"17 Feb 2020 19:43:52","这三个惨案让我想到同一个词 murky (模糊）： 对信息的模糊，对政府的模糊， 对疫情的模糊， 对自己和自己身处的这个世界的关系的模糊。  可模糊和无知不能帮助他们对病毒🦠免疫，而是加速他们的死亡…… #coronavirus #covid19 https://t.co/UQA9jIPbT2",Tweet,"Twitter for iPhone",0,2,"California, USA",,,Chinese,"""730105474788392962""","Linda Tang 🇺🇸",LindaTangUSA,"a random victim of communist govt, suffers fm political&amp;culture suppression PTSD, lives in a free world, n struggles finding ways to cope w/past trauma学习-理解-治愈",Non-Verified,https://twitter.com/LindaTangUSA,Non-Protected,8216,1779,"10 May 2016 18:41:24"
"""1229491624645779456""",https://twitter.com/moviesmarkus/status/1229491624645779456,"17 Feb 2020 19:43:40","Locker-Room Talk. My 111th doodle.
#doodle #presidentsday #trump #politics #coronavirus https://t.co/eHzNGdIetU",Tweet,"Twitter for Android",1,2,"San Jose, CA",,,English,"""64981406""","Markus Robinson",moviesmarkus,"I am a 33 year old film critic.",Non-Verified,https://twitter.com/moviesmarkus,Non-Protected,190,422,"12 Aug 2009 08:31:07"
"""1229491591393443841""",https://twitter.com/ScottAnthonyUSA/status/1229491591393443841,"17 Feb 2020 19:43:32","⚠️ WERE YOU ON THESE FLIGHTS?⚠️

Feb 6, 2020: Delta Airlines flight 611, Honolulu Hawaii to Nagoya Japan

Feb 3, 2020: Hawaiian 🌺 Airlines flight 265, Kahului to Honolulu Hawaii

If so, 2 persons were on board with confirmed #coronavirus #COVID and became critically ill. https://t.co/rksrMAcQFF",Tweet,"Twitter for iPhone",19,4,"Manhattan, NY",,,English,"""586762342""","Rev. Scott Anthony ⭐️⭐️⭐️",ScottAnthonyUSA,"Deplorable Ex-#LEO #FF-Medic #AviationReports NOAA #WRN Ambassador | Radar Operations | Severe Weather | Healthcare Expert",Non-Verified,https://twitter.com/ScottAnthonyUSA,Non-Protected,27695,8462,"21 May 2012 18:29:22"
"""1229491487991308293""",https://twitter.com/Being_Wendigo1/status/1229491487991308293,"17 Feb 2020 19:43:08","Another apparent sudden death in communist #China.

Still Just the flu?

#coronavirus #COVID19 #Coronavirustruth
https://t.co/YMj6PSzXtt",Tweet,"Twitter for Android",35,37,"Bushes of Northern Forest",,,English,"""920204298868240385""",Wendigo,Being_Wendigo1,"Intense or Detached....I am a ♊,90's kid, a 📖 collector and a reader....संस्कारा मां प्राणान् हर्तुं कस्यापि नानुमन्यन्ते",Non-Verified,https://twitter.com/Being_Wendigo1,Non-Protected,193,481,"17 Oct 2017 08:26:16"
"""1229491445393805312""",https://twitter.com/98Capital/status/1229491445393805312,"17 Feb 2020 19:42:58","Murió Liu Zhiming, director del #Wuhan Wuchang Hospital, debido a que se contagió con el #coronavirus, enfermedad de la que él mismo alertó sobre su aparición el pasado mes de diciembre. https://t.co/anL7sDuJuy",Tweet,"Twitter for Android",41,46,"Hidalgo del Parral, Chihuahua",,,Spanish,"""1038606038138667008""","La Capital 98.5",98Capital,"Noticias

XHJS, 98.5 FM

¡La Capital de todo lo bueno en radio!
Grupo BM Radio",Non-Verified,https://twitter.com/98Capital,Non-Protected,240,497,"09 Sep 2018 01:52:30"
"""1229491442172690433""",https://twitter.com/sheltgarner/status/1229491442172690433,"17 Feb 2020 19:42:57","Running the ""Gray Plague"" scenario. #wuflu #coronavirus #COVID19 #MondayMood #WritingCommunity #speculation #NewWorldOrder #disruption https://t.co/z3sdufYZ3u",Tweet,"Twitter for Android",1,3,"Virginia, USA",,,English,"""34533138""","Shelt Garner",sheltgarner,Writer,Non-Verified,https://twitter.com/sheltgarner,Non-Protected,3816,3651,"23 Apr 2009 04:34:59"
"""1229491395368488966""",https://twitter.com/kleytoncooper/status/1229491395368488966,"17 Feb 2020 19:42:46","ExtictionHunter🔫@DonaldJTrump cld offer 2 kill-off  #coronavirus,
but #tRumplesttiltskin won't pay the exorbitant ""hunting fee"" Jr charges‼️ 

Since RICO-#PeeOTUS🚿 NEVER actually pays out real $$ 4 anything,
we're stuck w the usual STOOPID comments❗️ 

#ResignTrumPence
@lorax58 https://t.co/N19j5nsrDI",Tweet,"Twitter Web App",0,0,"Cleveland, OH",,,English,"""18085565""","Kleyton Cooper",kleytoncooper,"Poli-left satire_Mech Eng._Int'l Oil Exploration_Ind Design/Mfr._Foreign Service_🇩🇪Nürburgring_🇨🇦Canada Cup_BREAD baker_.@lorax58 &amp; cats+! #TheResistance_🌊",Non-Verified,https://twitter.com/kleytoncooper,Non-Protected,3699,3293,"12 Dec 2008 20:50:38"
"""1229491381447647233""",https://twitter.com/HGuasmoSur/status/1229491381447647233,"17 Feb 2020 19:42:42","#PrevenciónEsSalud| Continuamos sensibilizando a la comunidad. ""Si presenta infección respiratoria debe cubrirse la boca al toser y estornudar con pañuelos desechables o con su antebrazo; el lavado de manos también es una medida de protección contra el #Coronavirus"". https://t.co/AuBzA2p88L",Tweet,"Twitter for Android",6,9,"Guayaquil, Ecuador",,,Spanish,"""846428551012331521""","H General Guasmo Sur",HGuasmoSur,"El Hospital General Guasmo Sur atiende las 24/7 Emergencia, Centro Obstétrico y Hospitalización; Lunes-Viernes 08:00-18:00 Consulta Externa; 26 especialidades.",Non-Verified,https://twitter.com/HGuasmoSur,Non-Protected,2595,195,"27 Mar 2017 18:27:47"
"""1229491365257654273""",https://twitter.com/BrightramLLC/status/1229491365257654273,"17 Feb 2020 19:42:38","S&amp;P 500 v. Insider Sales Activity
$SPX $SPY $VIX #china #coronavirus https://t.co/63ICTFoOVE",Tweet,"Twitter for Android",2,3,,,,English,"""1126615595779350533""",BrightramLLC,BrightramLLC,"Consulting &amp; Analytics, IoT Alternative Data",Non-Verified,https://twitter.com/BrightramLLC,Non-Protected,321,121,"09 May 2019 22:31:04"
"""1229491315441905670""",https://twitter.com/MSF_Colombia/status/1229491315441905670,"17 Feb 2020 19:42:27","➡️ ¿Qué es, cómo se contagia y qué hace el #coronavirus Covid-19?

➡️ Compartimos algunas preguntas y respuestas para entender mejor el nuevo brote de la enfermedad, que comenzó a desarrollarse en diciembre de 2019 en #Wuhan, China🇨🇳

https://t.co/zvGN6tz5KM https://t.co/5fdrbVJNma",Tweet,"Twitter Web App",1,2,Bogotá,,,Spanish,"""968910272944594945""","Médicos Sin Fronteras",MSF_Colombia,"Somos una organización médico-humanitaria internacional que asiste a las poblaciones olvidadas del mundo.",Verified,https://twitter.com/MSF_Colombia,Non-Protected,1326,324,"28 Feb 2018 18:06:25"
"""1229491296152293377""",https://twitter.com/1BrayanChaparro/status/1229491296152293377,"17 Feb 2020 19:42:22","Por fin sus familias podrán estar en paz. Todo este escenario de angustia y desesperación pudo haberse evitado si el gobierno y las autoridades sanitarias del #Ecuador hubiesen actuado a tiempo. Pero nunca estuvimos ni estamos preparados, para combatir el #coronavirus. https://t.co/Ij9tIVZ4H0",Tweet,"Twitter Web App",11,14,"Quito, Ecuador",,,Spanish,"""313992191""","Brayan Chaparro",1BrayanChaparro,"Estudiante de Comunicación Social de la @facsoucequito. Admirador de Poe y Kafka. Melómano empedernido. Fotógrafo aficionado. Intento de escritor desubicado.",Non-Verified,https://twitter.com/1BrayanChaparro,Non-Protected,246,344,"09 Jun 2011 14:56:39"
"""1229491283393163264""",https://twitter.com/TomthunkitsMind/status/1229491283393163264,"17 Feb 2020 19:42:19","CDC SAYS, THIS SEASON, 
THE FLU HAS INFECTED 19 MILLION PEOPLE IN THE US.
WE'VE HAD 10,000 DEATHS ALREADY.
&amp; 180,000 PPL HOSPTIALIZED.
LAST SEASON, 61.200 PEOPLE DIED FROM THE FLU. 
SO IF THIS PREVENTS VIRUSES, THEN WHY WE DON'T DO IT?
#coronavirus
https://t.co/4aPfbixJzT 01",Tweet,"The Social Jukebox",5,9,"Atlanta, GA",,,English,"""289118612""",Tomthunkit™,TomthunkitsMind,"Tomthunkit's Mind Diner is open 24/7. All-you-can-eat smorgasbord of hand-picked deliciously sweet tweets for your political palate. Donations Welcome.",Non-Verified,https://twitter.com/TomthunkitsMind,Non-Protected,68128,62432,"28 Apr 2011 01:56:15"
"""1229491261171585024""",https://twitter.com/xevtfm/status/1229491261171585024,"17 Feb 2020 19:42:14","#LoÚltimo🦠Alerta la calificadora Moody's que si el #Covid19 o #coronavirus crece a pandemia, la ecomomía mundial presentará riesgos. https://t.co/bTqiDdoFF4",Tweet,"Twitter Web App",4,7,"Villahermosa, Tabasco, México",,,Spanish,"""150913226""","xevt - xhvt",xevtfm,"La primera estación de Tabasco. Transmite en vivo desde Villahermosa, Tabasco; a través del 104.1 FM Teléfono: 993-315-22-23
http://facebook.com/xevtfm",Non-Verified,https://twitter.com/xevtfm,Non-Protected,57417,498,"02 Jun 2010 04:01:04"
